"CANCER STEM CELL","PROGENITOR CELL"
"PROSTATE STEM CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"PROSTATE STEM CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"PROSTATE STEM CELL","CANCER-ASSOCIATED FIBROBLAST"
"COLONY-FORMING CELL","CANCER STEM CELL"
"COLONY-FORMING CELL","PROGENITOR CELL"
"COLONY-FORMING CELL","LUMINAL EPITHELIAL CELL"
"COLONY-FORMING CELL","PLASMA CELL"
"COLONY-FORMING CELL","CANCER CELL"
"COLONY-FORMING CELL","EPITHELIAL CELL"
"COLONY-FORMING CELL","LUMINAL CELL"
"COLONY-FORMING CELL","FIBROBLAST"
"COLONY-FORMING CELL","MACROPHAGE"
"COLONY-FORMING CELL","MYELOID CELL"
"COLONY-FORMING CELL","B CELL"
"COLONY-FORMING CELL","NEURON"
"COLONY-FORMING CELL","BASAL CELL"
"COLONY-FORMING CELL","STEM CELL"
"COLONY-FORMING CELL","T CELL"
"COLONY-FORMING CELL","PROSTATE STEM CELL"
"COLONY-FORMING CELL","NEUTROPHIL"
"COLONY-FORMING CELL","ENDOTHELIAL CELL"
"COLONY-FORMING CELL","NEUROENDOCRINE CELL"
"COLONY-FORMING CELL","LNCAP CELL"
"COLONY-FORMING CELL","DENTATE GRANULE CELL"
"COLONY-FORMING CELL","SMOOTH MUSCLE CELL"
"COLONY-FORMING CELL","MESENCHYMAL CELL"
"COLONY-FORMING CELL","NATURAL KILLER CELL"
"COLONY-FORMING CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"COLONY-FORMING CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"COLONY-FORMING CELL","CANCER-ASSOCIATED FIBROBLAST"
"NEUTROPHIL","CANCER STEM CELL"
"NEUTROPHIL","PROGENITOR CELL"
"NEUTROPHIL","LUMINAL EPITHELIAL CELL"
"NEUTROPHIL","PLASMA CELL"
"NEUTROPHIL","CANCER CELL"
"NEUTROPHIL","EPITHELIAL CELL"
"NEUTROPHIL","LUMINAL CELL"
"NEUTROPHIL","FIBROBLAST"
"NEUTROPHIL","MACROPHAGE"
"NEUTROPHIL","MYELOID CELL"
"NEUTROPHIL","B CELL"
"NEUTROPHIL","NEURON"
"NEUTROPHIL","BASAL CELL"
"NEUTROPHIL","STEM CELL"
"NEUTROPHIL","T CELL"
"NEUTROPHIL","PROSTATE STEM CELL"
"NEUTROPHIL","COLONY-FORMING CELL"
"NEUTROPHIL","ENDOTHELIAL CELL"
"NEUTROPHIL","NEUROENDOCRINE CELL"
"NEUTROPHIL","LNCAP CELL"
"NEUTROPHIL","DENTATE GRANULE CELL"
"NEUTROPHIL","SMOOTH MUSCLE CELL"
"NEUTROPHIL","MESENCHYMAL CELL"
"NEUTROPHIL","NATURAL KILLER CELL"
"NEUTROPHIL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"NEUTROPHIL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"NEUTROPHIL","CANCER-ASSOCIATED FIBROBLAST"
"ENDOTHELIAL CELL","CANCER STEM CELL"
"ENDOTHELIAL CELL","PROGENITOR CELL"
"ENDOTHELIAL CELL","LUMINAL EPITHELIAL CELL"
"ENDOTHELIAL CELL","PLASMA CELL"
"ENDOTHELIAL CELL","CANCER CELL"
"ENDOTHELIAL CELL","EPITHELIAL CELL"
"ENDOTHELIAL CELL","LUMINAL CELL"
"ENDOTHELIAL CELL","FIBROBLAST"
"ENDOTHELIAL CELL","MACROPHAGE"
"ENDOTHELIAL CELL","MYELOID CELL"
"ENDOTHELIAL CELL","B CELL"
"ENDOTHELIAL CELL","NEURON"
"ENDOTHELIAL CELL","BASAL CELL"
"ENDOTHELIAL CELL","STEM CELL"
"ENDOTHELIAL CELL","T CELL"
"ENDOTHELIAL CELL","PROSTATE STEM CELL"
"ENDOTHELIAL CELL","COLONY-FORMING CELL"
"ENDOTHELIAL CELL","NEUTROPHIL"
"ENDOTHELIAL CELL","NEUROENDOCRINE CELL"
"ENDOTHELIAL CELL","LNCAP CELL"
"ENDOTHELIAL CELL","DENTATE GRANULE CELL"
"ENDOTHELIAL CELL","SMOOTH MUSCLE CELL"
"ENDOTHELIAL CELL","MESENCHYMAL CELL"
"ENDOTHELIAL CELL","NATURAL KILLER CELL"
"ENDOTHELIAL CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"ENDOTHELIAL CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"ENDOTHELIAL CELL","CANCER-ASSOCIATED FIBROBLAST"
"NEUROENDOCRINE CELL","CANCER STEM CELL"
"NEUROENDOCRINE CELL","PROGENITOR CELL"
"NEUROENDOCRINE CELL","LUMINAL EPITHELIAL CELL"
"NEUROENDOCRINE CELL","PLASMA CELL"
"NEUROENDOCRINE CELL","CANCER CELL"
"NEUROENDOCRINE CELL","EPITHELIAL CELL"
"NEUROENDOCRINE CELL","LUMINAL CELL"
"NEUROENDOCRINE CELL","FIBROBLAST"
"NEUROENDOCRINE CELL","MACROPHAGE"
"NEUROENDOCRINE CELL","MYELOID CELL"
"NEUROENDOCRINE CELL","B CELL"
"NEUROENDOCRINE CELL","NEURON"
"NEUROENDOCRINE CELL","BASAL CELL"
"NEUROENDOCRINE CELL","STEM CELL"
"NEUROENDOCRINE CELL","T CELL"
"NEUROENDOCRINE CELL","PROSTATE STEM CELL"
"NEUROENDOCRINE CELL","COLONY-FORMING CELL"
"NEUROENDOCRINE CELL","NEUTROPHIL"
"NEUROENDOCRINE CELL","ENDOTHELIAL CELL"
"NEUROENDOCRINE CELL","LNCAP CELL"
"NEUROENDOCRINE CELL","DENTATE GRANULE CELL"
"NEUROENDOCRINE CELL","SMOOTH MUSCLE CELL"
"NEUROENDOCRINE CELL","MESENCHYMAL CELL"
"NEUROENDOCRINE CELL","NATURAL KILLER CELL"
"NEUROENDOCRINE CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"NEUROENDOCRINE CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"NEUROENDOCRINE CELL","CANCER-ASSOCIATED FIBROBLAST"
"LNCAP CELL","CANCER STEM CELL"
"LNCAP CELL","PROGENITOR CELL"
"LNCAP CELL","LUMINAL EPITHELIAL CELL"
"LNCAP CELL","PLASMA CELL"
"LNCAP CELL","CANCER CELL"
"LNCAP CELL","EPITHELIAL CELL"
"LNCAP CELL","LUMINAL CELL"
"LNCAP CELL","FIBROBLAST"
"LNCAP CELL","MACROPHAGE"
"LNCAP CELL","MYELOID CELL"
"LNCAP CELL","B CELL"
"LNCAP CELL","NEURON"
"LNCAP CELL","BASAL CELL"
"LNCAP CELL","STEM CELL"
"LNCAP CELL","T CELL"
"LNCAP CELL","PROSTATE STEM CELL"
"LNCAP CELL","COLONY-FORMING CELL"
"LNCAP CELL","NEUTROPHIL"
"LNCAP CELL","ENDOTHELIAL CELL"
"LNCAP CELL","NEUROENDOCRINE CELL"
"LNCAP CELL","DENTATE GRANULE CELL"
"LNCAP CELL","SMOOTH MUSCLE CELL"
"LNCAP CELL","MESENCHYMAL CELL"
"LNCAP CELL","NATURAL KILLER CELL"
"LNCAP CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"LNCAP CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"LNCAP CELL","CANCER-ASSOCIATED FIBROBLAST"
"DENTATE GRANULE CELL","CANCER STEM CELL"
"DENTATE GRANULE CELL","PROGENITOR CELL"
"DENTATE GRANULE CELL","LUMINAL EPITHELIAL CELL"
"DENTATE GRANULE CELL","PLASMA CELL"
"DENTATE GRANULE CELL","CANCER CELL"
"DENTATE GRANULE CELL","EPITHELIAL CELL"
"DENTATE GRANULE CELL","LUMINAL CELL"
"DENTATE GRANULE CELL","FIBROBLAST"
"DENTATE GRANULE CELL","MACROPHAGE"
"DENTATE GRANULE CELL","MYELOID CELL"
"DENTATE GRANULE CELL","B CELL"
"DENTATE GRANULE CELL","NEURON"
"DENTATE GRANULE CELL","BASAL CELL"
"DENTATE GRANULE CELL","STEM CELL"
"DENTATE GRANULE CELL","T CELL"
"DENTATE GRANULE CELL","PROSTATE STEM CELL"
"DENTATE GRANULE CELL","COLONY-FORMING CELL"
"DENTATE GRANULE CELL","NEUTROPHIL"
"DENTATE GRANULE CELL","ENDOTHELIAL CELL"
"DENTATE GRANULE CELL","NEUROENDOCRINE CELL"
"DENTATE GRANULE CELL","LNCAP CELL"
"DENTATE GRANULE CELL","SMOOTH MUSCLE CELL"
"DENTATE GRANULE CELL","MESENCHYMAL CELL"
"DENTATE GRANULE CELL","NATURAL KILLER CELL"
"DENTATE GRANULE CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"DENTATE GRANULE CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"DENTATE GRANULE CELL","CANCER-ASSOCIATED FIBROBLAST"
"SMOOTH MUSCLE CELL","CANCER STEM CELL"
"SMOOTH MUSCLE CELL","PROGENITOR CELL"
"SMOOTH MUSCLE CELL","LUMINAL EPITHELIAL CELL"
"SMOOTH MUSCLE CELL","PLASMA CELL"
"SMOOTH MUSCLE CELL","CANCER CELL"
"SMOOTH MUSCLE CELL","EPITHELIAL CELL"
"SMOOTH MUSCLE CELL","LUMINAL CELL"
"SMOOTH MUSCLE CELL","FIBROBLAST"
"SMOOTH MUSCLE CELL","MACROPHAGE"
"SMOOTH MUSCLE CELL","MYELOID CELL"
"SMOOTH MUSCLE CELL","B CELL"
"SMOOTH MUSCLE CELL","NEURON"
"SMOOTH MUSCLE CELL","BASAL CELL"
"SMOOTH MUSCLE CELL","STEM CELL"
"SMOOTH MUSCLE CELL","T CELL"
"SMOOTH MUSCLE CELL","PROSTATE STEM CELL"
"SMOOTH MUSCLE CELL","COLONY-FORMING CELL"
"SMOOTH MUSCLE CELL","NEUTROPHIL"
"SMOOTH MUSCLE CELL","ENDOTHELIAL CELL"
"SMOOTH MUSCLE CELL","NEUROENDOCRINE CELL"
"SMOOTH MUSCLE CELL","LNCAP CELL"
"SMOOTH MUSCLE CELL","DENTATE GRANULE CELL"
"SMOOTH MUSCLE CELL","MESENCHYMAL CELL"
"SMOOTH MUSCLE CELL","NATURAL KILLER CELL"
"SMOOTH MUSCLE CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"SMOOTH MUSCLE CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"SMOOTH MUSCLE CELL","CANCER-ASSOCIATED FIBROBLAST"
"MESENCHYMAL CELL","CANCER STEM CELL"
"MESENCHYMAL CELL","PROGENITOR CELL"
"MESENCHYMAL CELL","LUMINAL EPITHELIAL CELL"
"MESENCHYMAL CELL","PLASMA CELL"
"MESENCHYMAL CELL","CANCER CELL"
"MESENCHYMAL CELL","EPITHELIAL CELL"
"MESENCHYMAL CELL","LUMINAL CELL"
"MESENCHYMAL CELL","FIBROBLAST"
"MESENCHYMAL CELL","MACROPHAGE"
"MESENCHYMAL CELL","MYELOID CELL"
"MESENCHYMAL CELL","B CELL"
"MESENCHYMAL CELL","NEURON"
"MESENCHYMAL CELL","BASAL CELL"
"MESENCHYMAL CELL","STEM CELL"
"MESENCHYMAL CELL","T CELL"
"MESENCHYMAL CELL","PROSTATE STEM CELL"
"MESENCHYMAL CELL","COLONY-FORMING CELL"
"MESENCHYMAL CELL","NEUTROPHIL"
"MESENCHYMAL CELL","ENDOTHELIAL CELL"
"MESENCHYMAL CELL","NEUROENDOCRINE CELL"
"MESENCHYMAL CELL","LNCAP CELL"
"MESENCHYMAL CELL","DENTATE GRANULE CELL"
"MESENCHYMAL CELL","SMOOTH MUSCLE CELL"
"MESENCHYMAL CELL","NATURAL KILLER CELL"
"MESENCHYMAL CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"MESENCHYMAL CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"MESENCHYMAL CELL","CANCER-ASSOCIATED FIBROBLAST"
"NATURAL KILLER CELL","CANCER STEM CELL"
"NATURAL KILLER CELL","PROGENITOR CELL"
"NATURAL KILLER CELL","LUMINAL EPITHELIAL CELL"
"NATURAL KILLER CELL","PLASMA CELL"
"NATURAL KILLER CELL","CANCER CELL"
"NATURAL KILLER CELL","EPITHELIAL CELL"
"NATURAL KILLER CELL","LUMINAL CELL"
"NATURAL KILLER CELL","FIBROBLAST"
"NATURAL KILLER CELL","MACROPHAGE"
"NATURAL KILLER CELL","MYELOID CELL"
"NATURAL KILLER CELL","B CELL"
"NATURAL KILLER CELL","NEURON"
"NATURAL KILLER CELL","BASAL CELL"
"NATURAL KILLER CELL","STEM CELL"
"NATURAL KILLER CELL","T CELL"
"NATURAL KILLER CELL","PROSTATE STEM CELL"
"NATURAL KILLER CELL","COLONY-FORMING CELL"
"NATURAL KILLER CELL","NEUTROPHIL"
"NATURAL KILLER CELL","ENDOTHELIAL CELL"
"NATURAL KILLER CELL","NEUROENDOCRINE CELL"
"NATURAL KILLER CELL","LNCAP CELL"
"NATURAL KILLER CELL","DENTATE GRANULE CELL"
"NATURAL KILLER CELL","SMOOTH MUSCLE CELL"
"NATURAL KILLER CELL","MESENCHYMAL CELL"
"NATURAL KILLER CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"NATURAL KILLER CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"NATURAL KILLER CELL","CANCER-ASSOCIATED FIBROBLAST"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","CANCER STEM CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","PROGENITOR CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","LUMINAL EPITHELIAL CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","PLASMA CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","CANCER CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","EPITHELIAL CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","LUMINAL CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","FIBROBLAST"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","MACROPHAGE"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","MYELOID CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","B CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NEURON"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","BASAL CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","STEM CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","T CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","PROSTATE STEM CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","COLONY-FORMING CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NEUTROPHIL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","ENDOTHELIAL CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NEUROENDOCRINE CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","LNCAP CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","DENTATE GRANULE CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","SMOOTH MUSCLE CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","MESENCHYMAL CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NATURAL KILLER CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","CANCER-ASSOCIATED FIBROBLAST"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","CANCER STEM CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","PROGENITOR CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","LUMINAL EPITHELIAL CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","PLASMA CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","CANCER CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","EPITHELIAL CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","LUMINAL CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","FIBROBLAST"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","MACROPHAGE"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","MYELOID CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","B CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NEURON"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","BASAL CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","STEM CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","T CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","PROSTATE STEM CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","COLONY-FORMING CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NEUTROPHIL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","ENDOTHELIAL CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NEUROENDOCRINE CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","LNCAP CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","DENTATE GRANULE CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","SMOOTH MUSCLE CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","MESENCHYMAL CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","NATURAL KILLER CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL","CANCER-ASSOCIATED FIBROBLAST"
"CANCER-ASSOCIATED FIBROBLAST","CANCER STEM CELL"
"CANCER-ASSOCIATED FIBROBLAST","PROGENITOR CELL"
"CANCER-ASSOCIATED FIBROBLAST","LUMINAL EPITHELIAL CELL"
"CANCER-ASSOCIATED FIBROBLAST","PLASMA CELL"
"CANCER-ASSOCIATED FIBROBLAST","CANCER CELL"
"CANCER-ASSOCIATED FIBROBLAST","EPITHELIAL CELL"
"CANCER-ASSOCIATED FIBROBLAST","LUMINAL CELL"
"CANCER-ASSOCIATED FIBROBLAST","FIBROBLAST"
"CANCER-ASSOCIATED FIBROBLAST","MACROPHAGE"
"CANCER-ASSOCIATED FIBROBLAST","MYELOID CELL"
"CANCER-ASSOCIATED FIBROBLAST","B CELL"
"CANCER-ASSOCIATED FIBROBLAST","NEURON"
"CANCER-ASSOCIATED FIBROBLAST","BASAL CELL"
"CANCER-ASSOCIATED FIBROBLAST","STEM CELL"
"CANCER-ASSOCIATED FIBROBLAST","T CELL"
"CANCER-ASSOCIATED FIBROBLAST","PROSTATE STEM CELL"
"CANCER-ASSOCIATED FIBROBLAST","COLONY-FORMING CELL"
"CANCER-ASSOCIATED FIBROBLAST","NEUTROPHIL"
"CANCER-ASSOCIATED FIBROBLAST","ENDOTHELIAL CELL"
"CANCER-ASSOCIATED FIBROBLAST","NEUROENDOCRINE CELL"
"CANCER-ASSOCIATED FIBROBLAST","LNCAP CELL"
"CANCER-ASSOCIATED FIBROBLAST","DENTATE GRANULE CELL"
"CANCER-ASSOCIATED FIBROBLAST","SMOOTH MUSCLE CELL"
"CANCER-ASSOCIATED FIBROBLAST","MESENCHYMAL CELL"
"CANCER-ASSOCIATED FIBROBLAST","NATURAL KILLER CELL"
"CANCER-ASSOCIATED FIBROBLAST","EARLY TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
"CANCER-ASSOCIATED FIBROBLAST","LATE TRANSIT-AMPLIFYING PROSTATE EPITHELIAL CELL"
